1,1491414155149,0.0010652645,0.0010652645,-0.0021305289,,1.2,0.0404048005,2.3150245403,
1,1491414155187,0.0010652645,0.0010652645,-0.0010652645,,1.24,0.0404474111,2.3174659466,
1,1491414155227,0.0010652645,0,0,,1.28,0.0404900216,2.3199073529,
1,1491414155267,0.0010652645,0,-0.0010652645,,1.32,0.0405326322,2.3223487592,
1,1491414155307,-0.0010652645,0,-0.0031957934,,1.36,0.0405326322,2.3223487592,
1,1491414155347,-0.0010652645,0,0,,1.4,0.0404900216,2.3199073529,
1,1491414155389,-0.0010652645,0.0010652645,0.0010652645,,1.44,0.0404474111,2.3174659466,
1,1491414155427,-0.0010652645,0,0,,1.48,0.0404048005,2.3150245403,
1,1491414155467,-0.0010652645,-0.0010652645,-0.0010652645,,1.52,0.0403621899,2.312583134,
1,1491414155507,0.0010652645,0.0010652645,0,,1.56,0.0403621899,2.312583134,
1,1491414155547,0.0010652645,0.0010652645,0.0010652645,,1.6,0.0404048005,2.3150245403,
1,1491414155588,-0.0010652645,0,-0.0010652645,,1.64,0.0404048005,2.3150245403,
1,1491414155627,0.0010652645,-0.0010652645,-0.0010652645,,1.68,0.0404048005,2.3150245403,
1,1491414155672,0.0010652645,0.0031957934,-0.0021305289,,1.72,0.0404474111,2.3174659466,
1,1491414155707,0.0010652645,0.0010652645,0,,1.76,0.0404900216,2.3199073529,
1,1491414155747,0.0010652645,0.0010652645,-0.0021305289,,1.8,0.0405326322,2.3223487592,
1,1491414155788,0.0010652645,0.0010652645,-0.0021305289,,1.84,0.0405752428,2.3247901655,
1,1491414155827,-0.0010652645,0,0,,1.88,0.0405752428,2.3247901655,
1,1491414155867,0.0010652645,0.0010652645,-0.0010652645,,1.92,0.0405752428,2.3247901655,
1,1491414155907,-0.0021305289,0.0010652645,0,,1.96,0.0405539375,2.3235694624,
1,1491414155947,-0.0021305289,0,-0.0010652645,,2,0.0404687164,2.3186866498,
1,1491414155987,-0.0021305289,0.0010652645,-0.0021305289,,2.04,0.0403834952,2.3138038372,
1,1491414156028,-0.0021305289,0.0010652645,-0.0010652645,,2.08,0.040298274,2.3089210246,
1,1491414156067,0,0,-0.0010652645,,2.12,0.0402556635,2.3064796183,
1,1491414156108,0,0,0,,2.16,0.0402556635,2.3064796183,
1,1491414156147,0,0.0021305289,0,,2.2,0.0402556635,2.3064796183,
1,1491414156186,-0.0021305289,0.0021305289,0,,2.24,0.0402130529,2.304038212,
1,1491414156228,0,0,0,,2.28,0.0401704423,2.3015968057,
1,1491414156268,-0.0021305289,0,-0.0010652645,,2.32,0.0401278317,2.2991553994,
1,1491414156309,0,0.0010652645,-0.0021305289,,2.36,0.0400852212,2.2967139931,
1,1491414156347,-0.0021305289,0.0010652645,-0.0010652645,,2.4,0.0400426106,2.2942725868,
1,1491414156389,-0.0021305289,0.0010652645,0,,2.44,0.0399573894,2.2893897742,
1,1491414156427,-0.0021305289,0.0021305289,-0.0010652645,,2.48,0.0398721683,2.2845069616,
1,1491414156468,0,0.0021305289,-0.0021305289,,2.52,0.0398295577,2.2820655553,
1,1491414156507,0,0,-0.0021305289,,2.56,0.0398295577,2.2820655553,
1,1491414156547,0,0.0010652645,-0.0010652645,,2.6,0.0398295577,2.2820655553,
1,1491414156587,0,0,-0.0021305289,,2.64,0.0398295577,2.2820655553,
1,1491414156627,0,0.0010652645,-0.0021305289,,2.68,0.0398295577,2.2820655553,
1,1491414156666,0,0.0021305289,-0.0042610578,,2.72,0.0398295577,2.2820655553,
1,1491414156710,0.0021305289,0,-0.0042610578,,2.76,0.0398721683,2.2845069616,
1,1491414156752,0.0021305289,0.0010652645,-0.0053263223,,2.8,0.0399573894,2.2893897742,
1,1491414156787,0.0021305289,-0.0010652645,-0.0042610578,,2.84,0.0400426106,2.2942725868,
1,1491414156829,0.0042610578,-0.0010652645,-0.0053263223,,2.88,0.0401704423,2.3015968057,
1,1491414156868,0.0042610578,0,-0.0053263223,,2.92,0.0403408846,2.3113624309,
1,1491414156907,0.0021305289,0.0021305289,-0.0053263223,,2.96,0.0404687164,2.3186866498,
1,1491414156946,0.0021305289,0.0010652645,-0.0063915867,,3,0.0405539375,2.3235694624,
1,1491414156986,0.0021305289,0.0010652645,-0.0053263223,,3.04,0.0406391587,2.328452275,
1,1491414157026,0,0,-0.0031957934,,3.08,0.0406817693,2.3308936813,
1,1491414157067,0,0.0010652645,-0.0021305289,,3.12,0.0406817693,2.3308936813,
1,1491414157108,0,-0.0010652645,-0.0021305289,,3.16,0.0406817693,2.3308936813,
1,1491414157148,-0.0042610578,0.0021305289,0.0021305289,,3.2,0.0405965481,2.3260108687,
1,1491414157187,-0.0010652645,0.0021305289,0.0010652645,,3.24,0.0404900216,2.3199073529,
1,1491414157227,0.0010652645,0.0010652645,0.0042610578,,3.28,0.0404900216,2.3199073529,
1,1491414157267,0.0042610578,0,0.0063915867,,3.32,0.0405965481,2.3260108687,
1,1491414157307,0.0074568512,0.0031957934,0.0106526446,,3.36,0.0408309063,2.3394386033,
1,1491414157347,0.0138484379,0.0021305289,0.011717909,,3.4,0.0412570121,2.3638526662,
1,1491414157387,0.0202400237,0,0.0106526446,,3.44,0.0419387813,2.4029151659,
1,1491414157428,0.0255663469,0.0021305289,0.0074568512,,3.48,0.0428549087,2.4554054002,
1,1491414157469,0.0276968759,0.0021305289,0.0063915867,,3.52,0.0439201732,2.5164405576,
1,1491414157507,0.0276968759,0.0010652645,0.0021305289,,3.56,0.0450280482,2.5799171213,
1,1491414157549,0.023435818,0.0010652645,-0.0042610578,,3.6,0.0460507021,2.6385108724,
1,1491414157587,0.0213052891,0.0010652645,-0.0095873801,,3.64,0.0469455242,2.6897804046,
1,1491414157627,0.023435818,0.0021305289,-0.0085221156,,3.68,0.0478403464,2.7410499368,
1,1491414157667,0.023435818,0.0010652645,-0.0042610578,,3.72,0.0487777791,2.7947608753,
1,1491414157708,0.0276968759,0.0021305289,-0.0031957934,,3.76,0.049800433,2.8533546264,
1,1491414157747,0.0276968759,0.0010652645,-0.0010652645,,3.8,0.050908308,2.9168311901,
1,1491414157787,0.0308926702,0,0,,3.84,0.0520800989,2.9839698643,
1,1491414157829,0.0308926702,0.0031957934,-0.0010652645,,3.88,0.0533158057,3.054770649,
1,1491414157867,0.0308926702,0.0010652645,-0.0021305289,,3.92,0.0545515125,3.1255714337,
1,1491414157907,0.0362189934,0.0021305289,-0.0010652645,,3.96,0.0558937458,3.2024757352,
1,1491414157947,0.0362189934,0,-0.0010652645,,4,0.0573425055,3.2854835535,
1,1491414157986,0.0362189934,0.0010652645,0,,4.04,0.0587912653,3.3684913719,
1,1491414158027,0.0415453129,0.0010652645,0,,4.08,0.0603465514,3.4576027027,
1,1491414158067,0.0415453129,0,0,,4.12,0.0620083639,3.5528175461,
1,1491414158108,0.0415453129,0.0010652645,0,,4.16,0.0636701764,3.6480323895,
1,1491414158147,0.0415453129,0.0010652645,-0.0021305289,,4.2,0.0653319889,3.7432472329,
1,1491414158190,0.044741109,0.0021305289,-0.0021305289,,4.24,0.0670577174,3.842124189,
1,1491414158228,0.044741109,0.0021305289,-0.0010652645,,4.28,0.0688473617,3.9446632577,
1,1491414158267,0.044741109,0.0021305289,0,,4.32,0.0706370061,4.0472023263,
1,1491414158309,0.044741109,0.0021305289,0,,4.36,0.0724266504,4.149741395,
1,1491414158348,0.044741109,0.0021305289,0.0010652645,,4.4,0.0742162948,4.2522804637,
1,1491414158389,0.044741109,0.0021305289,0,,4.44,0.0760059392,4.3548195324,
1,1491414158427,0.044741109,0.0021305289,-0.0021305289,,4.48,0.0777955835,4.4573586011,
1,1491414158466,0.0479369015,0.0010652645,-0.0010652645,,4.52,0.0796491437,4.5635597782,
1,1491414158508,0.0479369015,0.0021305289,0,,4.56,0.0815666198,4.6734230636,
1,1491414158548,0.0479369015,0.0010652645,-0.0010652645,,4.6,0.0834840959,4.783286349,
1,1491414158587,0.0479369015,0,-0.0010652645,,4.64,0.0854015719,4.8931496345,
1,1491414158627,0.0458063707,0.0010652645,-0.0021305289,,4.68,0.0872764374,5.0005715115,
1,1491414158667,0.0458063707,0.0021305289,-0.0010652645,,4.72,0.0891086922,5.1055519801,
1,1491414158708,0.0458063707,0.0021305289,0,,4.76,0.090940947,5.2105324487,
1,1491414158750,0.0458063707,0.0031957934,-0.0021305289,,4.8,0.0927732018,5.3155129172,
1,1491414158787,0.0415453129,0.0010652645,-0.0010652645,,4.84,0.0945202355,5.4156105732,
1,1491414158827,0.0415453129,0.0031957934,0,,4.88,0.096182048,5.5108254166,
1,1491414158867,0.0362189934,0.0010652645,-0.0021305289,,4.92,0.0977373341,5.5999367475,
1,1491414158908,0.0362189934,0,0,,4.96,0.0991860939,5.6829445658,
1,1491414158947,0.0362189934,0.0010652645,-0.0010652645,,5,0.1006348536,5.7659523841,
1,1491414158987,0.0362189934,0.0010652645,0,,5.04,0.1020836134,5.8489602025,
1,1491414159027,0.0308926702,0.0042610578,-0.0010652645,,5.08,0.1034258466,5.925864504,
1,1491414159068,0.0266316123,0.0010652645,-0.0010652645,,5.12,0.1045763323,5.9917824761,
1,1491414159107,0.0266316123,0.0010652645,-0.0010652645,,5.16,0.1056415968,6.0528176356,
1,1491414159147,0.0245010816,-0.0010652645,-0.0010652645,,5.2,0.1066642506,6.1114113867,
1,1491414159187,0.0245010816,0.0010652645,-0.0021305289,,5.24,0.1076442939,6.1675637294,
1,1491414159227,0.0245010816,0.0010652645,-0.0021305289,,5.28,0.1086243372,6.223716072,
1,1491414159269,0.0191747602,0,-0.0010652645,,5.32,0.109497854,6.2737649,
1,1491414159307,0.0170442313,0.0021305289,-0.0010652645,,5.36,0.1102222338,6.3152688071,
1,1491414159348,0.011717909,0.0021305289,-0.0010652645,,5.4,0.1107974766,6.3482277921,
1,1491414159387,0.011717909,0.0021305289,-0.0021305289,,5.44,0.111266193,6.3750832613,
1,1491414159426,0.0074568512,0,-0.0010652645,,5.48,0.1116496882,6.397055918,
1,1491414159469,0.0042610578,0.0010652645,-0.0010652645,,5.52,0.1118840464,6.4104836526,
1,1491414159507,0.0042610578,0,-0.0010652645,,5.56,0.1120544887,6.4202492778,
1,1491414159547,0,0,-0.0010652645,,5.6,0.1121397099,6.4251320904,
1,1491414159589,-0.0042610578,0.0031957934,0,,5.64,0.1120544887,6.4202492778,
1,1491414159627,-0.0042610578,-0.0010652645,0,,5.68,0.1118840464,6.4104836526,
1,1491414159667,-0.0095873801,0.0021305289,-0.0010652645,,5.72,0.1116070776,6.3946145117,
1,1491414159707,-0.0095873801,0.0010652645,-0.0021305289,,5.76,0.1112235824,6.372641855,
1,1491414159747,-0.011717909,0,0.0010652645,,5.8,0.1107974766,6.3482277921,
1,1491414159787,-0.0170442313,0.0010652645,-0.0021305289,,5.84,0.1102222338,6.3152688071,
1,1491414159828,-0.0202400237,0.0010652645,-0.0010652645,,5.88,0.1094765487,6.272544198,
1,1491414159867,-0.0202400237,0,-0.0010652645,,5.92,0.1086669478,6.2261574805,
1,1491414159907,-0.0223705545,-0.0010652645,-0.0021305289,,5.96,0.1078147362,6.1773293546,
1,1491414159949,-0.0255663469,-0.0021305289,0,,6,0.1068559982,6.1223977118,
1,1491414159990,-0.0255663469,-0.0031957934,0,,6.04,0.1058333443,6.0638039607,
1,1491414160027,-0.0287621394,0.0010652645,-0.0010652645,,6.08,0.1047467746,6.0015481013,
1,1491414160067,-0.0308926702,0,-0.0010652645,,6.12,0.1035536784,5.933188725,
1,1491414160107,-0.0308926702,0,-0.0010652645,,6.16,0.1023179716,5.8623879403,
1,1491414160147,-0.0340884626,0,0,,6.2,0.1010183489,5.7879250472,
1,1491414160187,-0.0340884626,-0.0010652645,-0.0010652645,,6.24,0.0996548104,5.7098000457,
1,1491414160227,-0.0394147858,-0.0010652645,-0.0021305289,,6.28,0.0981847455,5.6255715275,
1,1491414160268,-0.037284255,0,-0.0021305289,,6.32,0.0966507646,5.5376809008,
1,1491414160307,-0.0426105782,0,-0.0010652645,,6.36,0.095052868,5.4461281658,
1,1491414160348,-0.0426105782,0.0010652645,-0.0010652645,,6.4,0.0933484448,5.348471914,
1,1491414160388,-0.0426105782,0,-0.0010652645,,6.44,0.0916440217,5.2508156621,
1,1491414160427,-0.0426105782,0.0010652645,-0.0010652645,,6.48,0.0899395986,5.1531594103,
1,1491414160467,-0.0468716361,0.0010652645,-0.0010652645,,6.52,0.0881499543,5.0506203459,
1,1491414160508,-0.0468716361,0,-0.0010652645,,6.56,0.0862750889,4.9431984689,
1,1491414160547,-0.0468716361,0,0,,6.6,0.0844002234,4.8357765919,
1,1491414160588,-0.0468716361,-0.0010652645,0,,6.64,0.082525358,4.7283547149,
1,1491414160629,-0.0468716361,-0.0010652645,0,,6.68,0.0806504925,4.6209328379,
1,1491414160667,-0.0468716361,0.0010652645,-0.0021305289,,6.72,0.0787756271,4.5135109608,
1,1491414160709,-0.0468716361,-0.0010652645,0.0010652645,,6.76,0.0769007616,4.4060890838,
1,1491414160748,-0.0511326939,0,-0.0010652645,,6.8,0.0749406751,4.2937843942,
1,1491414160788,-0.0511326939,-0.0010652645,-0.0010652645,,6.84,0.0728953673,4.176596892,
1,1491414160827,-0.0511326939,0,0,,6.88,0.0708500595,4.0594093898,
1,1491414160867,-0.0532632247,0,0.0010652645,,6.92,0.0687621412,3.9397804792,
1,1491414160907,-0.0500674285,-0.0010652645,-0.0010652645,,6.96,0.0666955281,3.8213722728,
1,1491414160947,-0.0521979593,0,0,,7,0.0646502203,3.7041847706,
1,1491414160987,-0.0521979593,0,0,,7.04,0.062562302,3.58455586,
1,1491414161029,-0.0521979593,-0.0010652645,-0.0010652645,,7.08,0.0604743836,3.4649269494,
1,1491414161069,-0.0521979593,-0.0010652645,-0.0010652645,,7.12,0.0583864652,3.3452980387,
1,1491414161107,-0.0521979593,-0.0010652645,-0.0010652645,,7.16,0.0562985469,3.2256691281,
1,1491414161147,-0.0521979593,-0.0021305289,0,,7.2,0.0542106285,3.1060402175,
1,1491414161187,-0.0553937517,0.0010652645,0,,7.24,0.0520587943,2.9827491985,
1,1491414161227,-0.0553937517,-0.0010652645,-0.0010652645,,7.28,0.0498430442,2.8557960711,
1,1491414161268,-0.0553937517,-0.0010652645,-0.0010652645,,7.32,0.0476272941,2.7288429437,
1,1491414161307,-0.0553937517,-0.0010652645,-0.0010652645,,7.36,0.0454115441,2.6018898164,
1,1491414161347,-0.0553937517,0,0,,7.4,0.043195794,2.474936689,
1,1491414161387,-0.0553937517,-0.0010652645,-0.0010652645,,7.44,0.0409800439,2.3479835616,
1,1491414161428,-0.0553937517,0,0,,7.48,0.0387642939,2.2210304342,
1,1491414161467,-0.0553937517,-0.0010652645,-0.0010652645,,7.52,0.0365485438,2.0940773069,
1,1491414161508,-0.0553937517,0,-0.0010652645,,7.56,0.0343327937,1.9671241795,
1,1491414161547,-0.0521979593,-0.0010652645,-0.0010652645,,7.6,0.0321809595,1.8438331605,
1,1491414161587,-0.0575242788,-0.0010652645,0,,7.64,0.0299865147,1.7181007373,
1,1491414161627,-0.0575242788,-0.0010652645,-0.0010652645,,7.68,0.0276855436,1.5862648016,
1,1491414161667,-0.0575242788,0,-0.0010652645,,7.72,0.0253845724,1.4544288659,
1,1491414161707,-0.0521979593,-0.0010652645,-0.0010652645,,7.76,0.0231901277,1.3286964428,
1,1491414161750,-0.0564590171,0,0.0010652645,,7.8,0.0210169882,1.2041847195,
1,1491414161787,-0.0564590171,-0.0010652645,-0.0010652645,,7.84,0.0187586275,1.0747901837,
1,1491414161827,-0.0543284863,-0.0010652645,0,,7.88,0.0165428774,0.9478370564,
1,1491414161868,-0.0543284863,0,-0.0010652645,,7.92,0.014369738,0.8233253374,
1,1491414161908,-0.0543284863,0,0,,7.96,0.0121965985,0.6988136185,
1,1491414161947,-0.0543284863,0.0010652645,0,,8,0.010023459,0.5743018995,
1,1491414161987,-0.0543284863,-0.0010652645,0.0010652645,,8.04,0.0078503196,0.4497901806,
1,1491414162027,-0.0543284863,-0.0010652645,-0.0021305289,,8.08,0.0056771801,0.3252784616,
1,1491414162067,-0.0543284863,-0.0010652645,-0.0010652645,,8.12,0.0035040407,0.2007667427,
1,1491414162107,-0.0543284863,-0.0010652645,-0.0010652645,,8.16,0.0013309012,0.0762550237,
1,1491414162147,-0.0500674285,0.0010652645,0,,8.2,-0.0007570171,-0.0433738826,
1,1491414162187,-0.0521979593,-0.0010652645,0,,8.24,-0.0028023248,-0.1605613848,
1,1491414162227,-0.0490021631,0,0,,8.28,-0.0048263273,-0.2765281828,
1,1491414162268,-0.0490021631,-0.0010652645,0,,8.32,-0.0067864138,-0.3888328681,
1,1491414162307,-0.0490021631,-0.0010652645,-0.0010652645,,8.36,-0.0087465003,-0.5011375535,
1,1491414162347,-0.0490021631,0,0,,8.4,-0.0107065868,-0.6134422388,
1,1491414162387,-0.0490021631,0,0,,8.44,-0.0126666734,-0.7257469241,
1,1491414162427,-0.044741109,-0.0021305289,-0.0010652645,,8.48,-0.0145415388,-0.8331688011,
1,1491414162470,-0.044741109,0,-0.0021305289,,8.52,-0.0163311832,-0.9357078698,
1,1491414162508,-0.044741109,-0.0010652645,-0.0010652645,,8.56,-0.0181208275,-1.0382469385,
1,1491414162547,-0.044741109,0,-0.0010652645,,8.6,-0.0199104719,-1.1407860072,
1,1491414162590,-0.0415453129,0,0,,8.64,-0.0216362003,-1.2396629632,
1,1491414162628,-0.0436758436,0.0010652645,-0.0010652645,,8.68,-0.0233406235,-1.3373192151,
1,1491414162667,-0.0394147858,-0.0010652645,-0.0010652645,,8.72,-0.025002436,-1.4325340627,
1,1491414162709,-0.0426105782,-0.0021305289,-0.0010652645,,8.76,-0.0266429433,-1.5265282062,
1,1491414162747,-0.037284255,0.0010652645,-0.0010652645,,8.8,-0.02824084,-1.6180809412,
1,1491414162787,-0.0404800475,-0.0010652645,-0.0010652645,,8.84,-0.029796126,-1.7071922678,
1,1491414162827,-0.0362189934,0,-0.0010652645,,8.88,-0.0313301069,-1.7950828945,
1,1491414162868,-0.0362189934,0,-0.0021305289,,8.92,-0.0327788666,-1.8780907128,
1,1491414162908,-0.0362189934,0.0010652645,0,,8.96,-0.0342276263,-1.9610985311,
1,1491414162949,-0.0340884626,-0.0021305289,0,,9,-0.0356337754,-2.041664941,
1,1491414162987,-0.0340884626,-0.0010652645,0,,9.04,-0.0369973139,-2.1197899425,
1,1491414163028,-0.0319579318,0.0010652645,-0.0010652645,,9.08,-0.0383182418,-2.1954735355,
1,1491414163067,-0.0319579318,0.0010652645,-0.0010652645,,9.12,-0.0395965591,-2.2687157201,
1,1491414163107,-0.0287621394,0,0,,9.16,-0.0408109605,-2.3382957963,
1,1491414163148,-0.0287621394,0,-0.0021305289,,9.2,-0.0419614461,-2.4042137642,
1,1491414163187,-0.0287621394,0.0021305289,0.0010652645,,9.24,-0.0431119317,-2.470131732,
1,1491414163229,-0.0255663469,0,-0.0010652645,,9.28,-0.0441985014,-2.5323875915,
1,1491414163267,-0.0255663469,0,-0.0021305289,,9.32,-0.0452211553,-2.5909813426,
1,1491414163308,-0.023435818,0,0,,9.36,-0.0462011986,-2.6471336874,
1,1491414163347,-0.0213052891,0.0010652645,-0.0021305289,,9.4,-0.0470960207,-2.6984032196,
1,1491414163387,-0.0213052891,-0.0010652645,0,,9.44,-0.0479482323,-2.7472313455,
1,1491414163429,-0.0213052891,0.0010652645,-0.0021305289,,9.48,-0.0488004439,-2.7960594714,
1,1491414163467,-0.0191747602,0.0010652645,-0.0021305289,,9.52,-0.0496100448,-2.842446191,
1,1491414163507,-0.0191747602,0,0,,9.56,-0.0503770353,-2.8863915044,
1,1491414163547,-0.0159789659,0,-0.0021305289,,9.6,-0.0510801098,-2.9266747072,
1,1491414163587,-0.0159789659,0,0,,9.64,-0.0517192684,-2.9632957995,
1,1491414163627,-0.0159789659,-0.0021305289,0,,9.68,-0.052358427,-2.9999168918,
1,1491414163667,-0.0159789659,0.0010652645,-0.0010652645,,9.72,-0.0529975857,-3.0365379841,
1,1491414163707,-0.0106526446,0.0010652645,0,,9.76,-0.0535302179,-3.0670555617,
1,1491414163748,-0.0106526446,0.0010652645,-0.0010652645,,9.8,-0.0539563237,-3.0914696247,
1,1491414163787,-0.0085221156,0,-0.0010652645,,9.84,-0.0543398189,-3.1134422813,
1,1491414163827,-0.0063915867,0,0,,9.88,-0.0546380929,-3.1305321254,
1,1491414163868,-0.0063915867,0,-0.0010652645,,9.92,-0.0548937564,-3.1451805632,
1,1491414163907,-0.0031957934,0,0,,9.96,-0.055085504,-3.1561668915,
1,1491414163947,-0.0031957934,0.0010652645,-0.0010652645,,10,-0.0552133357,-3.1634911104,
1,1491414163988,0,0.0021305289,-0.0010652645,,10.04,-0.0552772516,-3.1671532198,
1,1491414164028,0,0,-0.0021305289,,10.08,-0.0552772516,-3.1671532198,
1,1491414164070,0,0.0010652645,0,,10.12,-0.0552772516,-3.1671532198,
1,1491414164107,0.0031957934,0,-0.0010652645,,10.16,-0.0552133357,-3.1634911104,
1,1491414164147,0.0053263223,0,-0.0010652645,,10.2,-0.0550428934,-3.1537254852,
1,1491414164187,0.0053263223,0,0,,10.24,-0.0548298405,-3.1415184537,
1,1491414164227,0.0074568512,0,-0.0010652645,,10.28,-0.0545741771,-3.126870016,
1,1491414164268,0.0074568512,0.0010652645,-0.0010652645,,10.32,-0.054275903,-3.1097801719,
1,1491414164307,0.0074568512,0.0010652645,-0.0010652645,,10.36,-0.053977629,-3.0926903278,
1,1491414164346,0.0106526446,0.0021305289,-0.0010652645,,10.4,-0.053615439,-3.0719383743,
1,1491414164388,0.0106526446,0.0021305289,-0.0010652645,,10.44,-0.0531893333,-3.0475243113,
1,1491414164427,0.0138484379,0.0010652645,0,,10.48,-0.0526993116,-3.0194481389,
1,1491414164467,0.0138484379,0.0021305289,-0.0010652645,,10.52,-0.0521453741,-2.9877098571,
1,1491414164509,0.0138484379,0.0010652645,-0.0010652645,,10.56,-0.0515914366,-2.9559715753,
1,1491414164547,0.0181094967,0,-0.0010652645,,10.6,-0.0509522779,-2.9193504798,
1,1491414164589,0.0181094967,0.0010652645,0,,10.64,-0.050227898,-2.8778465706,
1,1491414164627,0.0181094967,0.0010652645,0,,10.68,-0.0495035182,-2.8363426614,
1,1491414164668,0.0223705545,0.0021305289,-0.0021305289,,10.72,-0.0486939171,-2.7899559397,
1,1491414164707,0.0202400237,0,0,,10.76,-0.0478417056,-2.7411278138,
1,1491414164747,0.023435818,0.0010652645,0,,10.8,-0.0469681887,-2.6910789858,
1,1491414164788,0.0255663469,0.0021305289,0,,10.84,-0.0459881454,-2.634926641,
1,1491414164834,0.0255663469,0,-0.0010652645,,10.88,-0.0449654916,-2.5763328899,
1,1491414164867,0.0255663469,0.0010652645,0,,10.92,-0.0439428377,-2.5177391388,
1,1491414164908,0.0255663469,0.0010652645,-0.0010652645,,10.96,-0.0429201838,-2.4591453877,
1,1491414164947,0.0298274048,0.0010652645,-0.0010652645,,11,-0.0418123088,-2.395668824,
1,1491414164987,0.0298274048,0.0010652645,-0.0021305289,,11.04,-0.0406192126,-2.3273094477,
1,1491414165028,0.0298274048,0.0010652645,-0.0021305289,,11.08,-0.0394261164,-2.2589500714,
1,1491414165067,0.0330231972,0.0021305289,-0.0021305289,,11.12,-0.0381691043,-2.1869285868,
1,1491414165109,0.0330231972,0.0010652645,-0.0021305289,,11.16,-0.0368481765,-2.1112449937,
1,1491414165149,0.0330231972,0.0031957934,0,,11.2,-0.0355272486,-2.0355614007,
1,1491414165187,0.035153728,0.0021305289,-0.0010652645,,11.24,-0.0341637101,-1.9574363992,
1,1491414165229,0.035153728,0.0010652645,-0.0010652645,,11.28,-0.0327575609,-1.8768699894,
1,1491414165267,0.0383495204,0,-0.0021305289,,11.32,-0.031287496,-1.7926414711,
1,1491414165307,0.0383495204,0.0031957934,-0.0010652645,,11.36,-0.0297535152,-1.7047508444,
1,1491414165347,0.0383495204,0.0021305289,-0.0010652645,,11.4,-0.0282195343,-1.6168602178,
1,1491414165388,0.0383495204,0.0021305289,0,,11.44,-0.0266855535,-1.5289695911,
1,1491414165427,0.0426105782,0.0031957934,-0.0010652645,,11.48,-0.0250663516,-1.4361961519,
1,1491414165468,0.0426105782,0.0010652645,-0.0021305289,,11.52,-0.0233619284,-1.3385399001,
1,1491414165513,0.0426105782,0.0021305289,-0.0010652645,,11.56,-0.0216575053,-1.2408836483,
1,1491414165549,0.0458063707,0.0021305289,0,,11.6,-0.0198891663,-1.139565288,
1,1491414165587,0.0458063707,0.0010652645,0.0010652645,,11.64,-0.0180569115,-1.0345848195,
1,1491414165627,0.0458063707,0.0031957934,-0.0010652645,,11.68,-0.0162246567,-0.9296043509,
1,1491414165667,0.0458063707,0,-0.0010652645,,11.72,-0.0143924018,-0.8246238823,
1,1491414165707,0.0479369015,0.0010652645,-0.0010652645,,11.76,-0.0125175364,-0.7172020053,
1,1491414165748,0.0479369015,0.0021305289,0,,11.8,-0.0106000603,-0.6073387199,
