0,1,2,3,4
72949ce2efb1af4c9a717e2e93873d2331221f1f,1491415657273,-0.002130528911948204,0.001065264455974102,0.0
72949ce2efb1af4c9a717e2e93873d2331221f1f,1491415657312,-0.002130528911948204,0.0,0.002130528911948204
72949ce2efb1af4c9a717e2e93873d2331221f1f,1491415657363,-0.002130528911948204,0.0,0.0
72949ce2efb1af4c9a717e2e93873d2331221f1f,1491415657396,0.0,-0.001065264455974102,-0.001065264455974102
72949ce2efb1af4c9a717e2e93873d2331221f1f,1491415657447,0.0,0.001065264455974102,0.0
72949ce2efb1af4c9a717e2e93873d2331221f1f,1491415657482,-0.002130528911948204,0.002130528911948204,0.0
72949ce2efb1af4c9a717e2e93873d2331221f1f,1491415657511,-0.002130528911948204,0.001065264455974102,0.0
72949ce2efb1af4c9a717e2e93873d2331221f1f,1491415657565,-0.001065264455974102,0.001065264455974102,0.0
72949ce2efb1af4c9a717e2e93873d2331221f1f,1491415657591,0.0,-0.001065264455974102,0.001065264455974102
72949ce2efb1af4c9a717e2e93873d2331221f1f,1491415657631,-0.001065264455974102,0.001065264455974102,0.001065264455974102
72949ce2efb1af4c9a717e2e93873d2331221f1f,1491415657671,0.0,0.001065264455974102,0.0
72949ce2efb1af4c9a717e2e93873d2331221f1f,1491415657712,-0.001065264455974102,0.0,0.0
72949ce2efb1af4c9a717e2e93873d2331221f1f,1491415657751,-0.001065264455974102,0.0,0.0
72949ce2efb1af4c9a717e2e93873d2331221f1f,1491415657792,0.0,0.0,0.0
72949ce2efb1af4c9a717e2e93873d2331221f1f,1491415657832,0.001065264455974102,0.001065264455974102,0.0
72949ce2efb1af4c9a717e2e93873d2331221f1f,1491415657872,0.001065264455974102,0.0,0.0
72949ce2efb1af4c9a717e2e93873d2331221f1f,1491415657913,0.0,-0.001065264455974102,0.0
72949ce2efb1af4c9a717e2e93873d2331221f1f,1491415657951,-0.002130528911948204,0.0,0.0
72949ce2efb1af4c9a717e2e93873d2331221f1f,1491415657991,-0.002130528911948204,0.0,0.001065264455974102
72949ce2efb1af4c9a717e2e93873d2331221f1f,1491415658031,0.0,0.0,0.0
72949ce2efb1af4c9a717e2e93873d2331221f1f,1491415658071,-0.001065264455974102,0.001065264455974102,0.0
72949ce2efb1af4c9a717e2e93873d2331221f1f,1491415658112,0.001065264455974102,-0.001065264455974102,-0.002130528911948204
72949ce2efb1af4c9a717e2e93873d2331221f1f,1491415658152,0.001065264455974102,-0.001065264455974102,-0.002130528911948204
72949ce2efb1af4c9a717e2e93873d2331221f1f,1491415658191,-0.001065264455974102,0.0,-0.001065264455974102
72949ce2efb1af4c9a717e2e93873d2331221f1f,1491415658232,0.001065264455974102,0.0,-0.002130528911948204
72949ce2efb1af4c9a717e2e93873d2331221f1f,1491415658273,0.0,0.001065264455974102,0.0
72949ce2efb1af4c9a717e2e93873d2331221f1f,1491415658311,-0.001065264455974102,0.0,-0.001065264455974102
72949ce2efb1af4c9a717e2e93873d2331221f1f,1491415658350,0.001065264455974102,0.0,0.0
72949ce2efb1af4c9a717e2e93873d2331221f1f,1491415658390,0.001065264455974102,0.001065264455974102,-0.001065264455974102
72949ce2efb1af4c9a717e2e93873d2331221f1f,1491415658431,0.001065264455974102,0.002130528911948204,0.0
72949ce2efb1af4c9a717e2e93873d2331221f1f,1491415658472,0.002130528911948204,-0.001065264455974102,-0.001065264455974102
72949ce2efb1af4c9a717e2e93873d2331221f1f,1491415658514,0.001065264455974102,0.0,-0.001065264455974102
72949ce2efb1af4c9a717e2e93873d2331221f1f,1491415658551,0.0,0.0,0.0
72949ce2efb1af4c9a717e2e93873d2331221f1f,1491415658592,0.001065264455974102,0.002130528911948204,-0.001065264455974102
72949ce2efb1af4c9a717e2e93873d2331221f1f,1491415658631,0.0,0.001065264455974102,-0.001065264455974102
72949ce2efb1af4c9a717e2e93873d2331221f1f,1491415658671,0.0,-0.001065264455974102,-0.001065264455974102
72949ce2efb1af4c9a717e2e93873d2331221f1f,1491415658712,0.001065264455974102,-0.001065264455974102,-0.001065264455974102
72949ce2efb1af4c9a717e2e93873d2331221f1f,1491415658753,0.0,0.001065264455974102,0.0
72949ce2efb1af4c9a717e2e93873d2331221f1f,1491415658791,0.0,0.0,-0.001065264455974102
72949ce2efb1af4c9a717e2e93873d2331221f1f,1491415658832,0.001065264455974102,0.001065264455974102,-0.002130528911948204
72949ce2efb1af4c9a717e2e93873d2331221f1f,1491415658872,0.0,0.0,-0.001065264455974102
72949ce2efb1af4c9a717e2e93873d2331221f1f,1491415658920,0.0,0.0,-0.002130528911948204
72949ce2efb1af4c9a717e2e93873d2331221f1f,1491415658951,0.0,0.0,-0.001065264455974102
